0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	50.3314
0.1	0
0.1	0
0.1	0
0.1	51.6608
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	54.6816
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.12	134.02
0.12	151.47
0.12	134.702
0.12	161.791
0.12	142.705
0.12	124.543
0.12	125.804
0.12	136.057
0.12	117.413
0.12	141.056
0.12	134.147
0.12	119.798
0.12	158.668
0.12	126.065
0.12	140.683
0.12	148.144
0.12	125.556
0.12	145.468
0.12	136.982
0.12	127.203
0.12	138.46
0.12	139.06
0.12	136.48
0.12	126.968
0.12	123.963
0.12	132.045
0.12	129.892
0.12	139.911
0.12	155.675
0.12	145.837
0.12	122.381
0.12	145.279
0.12	129.751
0.12	135.334
0.12	141.682
0.12	131.806
0.12	165.512
0.12	144.966
0.12	148.07
0.12	145.221
0.12	145.867
0.12	147.607
0.12	128.985
0.12	139.714
0.12	145.215
0.12	101.895
0.12	125.863
0.12	133.343
0.12	155.867
0.12	160.177
0.14	224.569
0.14	230.555
0.14	267.932
0.14	215.874
0.14	235.883
0.14	231.01
0.14	238.272
0.14	241.932
0.14	214.089
0.14	204.696
0.14	248.662
0.14	233.786
0.14	242.79
0.14	224.507
0.14	238.793
0.14	227.969
0.14	248.442
0.14	226.8
0.14	249.288
0.14	225.724
0.14	225.623
0.14	250.734
0.14	233.203
0.14	213.859
0.14	214.367
0.14	209.837
0.14	245.222
0.14	210.331
0.14	241.496
0.14	238.115
0.14	212.749
0.14	246.777
0.14	241.429
0.14	234.763
0.14	224.256
0.14	228.253
0.14	237.161
0.14	234.503
0.14	213.866
0.14	222.84
0.14	233.679
0.14	235.62
0.14	237.474
0.14	240.62
0.14	215.508
0.14	253.485
0.14	227.4
0.14	237.609
0.14	237.839
0.14	224.916
0.16	288.433
0.16	323.771
0.16	300.865
0.16	296.103
0.16	311.966
0.16	301.691
0.16	307.001
0.16	291.152
0.16	272.338
0.16	298.533
0.16	290.822
0.16	300.539
0.16	305.429
0.16	295.723
0.16	286.737
0.16	297.632
0.16	290.678
0.16	291.474
0.16	295.255
0.16	306.602
0.16	298.491
0.16	314.442
0.16	318.905
0.16	291.426
0.16	292.725
0.16	303.644
0.16	280.112
0.16	303.762
0.16	305.775
0.16	295.645
0.16	311.945
0.16	310.8
0.16	315.707
0.16	320.69
0.16	310.465
0.16	293.275
