0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.02	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.04	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.08	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.1	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.12	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	40.8914
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.14	0
0.16	131.908
0.16	113.422
0.16	88.8102
0.16	109.296
0.16	79.1628
0.16	120.786
0.16	121.795
0.16	117.526
0.16	102.842
0.16	130.745
0.16	141.313
0.16	135.645
0.16	125.377
0.16	97.07
0.16	130.378
0.16	127.891
0.16	139.948
0.16	142.662
0.16	92.3472
0.16	116.177
0.16	132.049
0.16	90.1758
0.16	87.8354
0.16	124.682
0.16	144.971
0.16	116.133
0.16	87.8232
0.16	96.4766
0.16	127.731
0.16	105.389
0.16	158.545
0.16	139.134
0.16	99.3404
0.16	123.188
0.16	132.712
0.16	109.051
0.16	104.418
0.16	122.846
0.16	131.418
0.16	95.5178
0.16	118.115
0.16	97.4978
0.16	143.037
0.16	113.097
0.16	86.8824
0.16	113.136
0.16	107.613
0.16	108.133
0.16	127.897
0.16	101.269
0.18	212.569
0.18	198.338
0.18	185.271
0.18	199.507
0.18	213.237
0.18	211.674
0.18	203.162
0.18	188.472
0.18	208.499
0.18	168.34
